[Fri Feb 13 00:38:10.123632 2015] [:error] [pid 1351] [client 127.0.0.1:47629] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:39:54.649558 2015] [:error] [pid 1345] [client 127.0.0.1:47631] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:40:47.716834 2015] [:error] [pid 2901] [client 127.0.0.1:47633] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:40:51.322688 2015] [:error] [pid 1346] [client 127.0.0.1:47637] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/edit/3
[Fri Feb 13 00:41:08.527332 2015] [:error] [pid 2907] [client 127.0.0.1:47643] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:41:11.696930 2015] [:error] [pid 7992] [client 127.0.0.1:47647] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/edit/3
[Fri Feb 13 00:42:00.918678 2015] [:error] [pid 3279] [client 127.0.0.1:47653] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:42:04.624780 2015] [:error] [pid 1351] [client 127.0.0.1:47657] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/edit/3
[Fri Feb 13 00:42:37.627639 2015] [:error] [pid 2907] [client 127.0.0.1:47661] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/edit/3
[Fri Feb 13 00:43:38.352028 2015] [:error] [pid 1345] [client 127.0.0.1:47664] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/edit/3
[Fri Feb 13 00:43:40.624700 2015] [:error] [pid 2901] [client 127.0.0.1:47669] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:43:46.274810 2015] [:error] [pid 3279] [client 127.0.0.1:47672] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/edit/3
[Fri Feb 13 00:44:08.733370 2015] [:error] [pid 7992] [client 127.0.0.1:47682] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:44:31.284233 2015] [:error] [pid 7994] [client 127.0.0.1:47691] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
